Sample,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,S,CL,H2O,CO2,SUM,CO2obsvol,CO2riker,CO2vbg,FO,TcCO2,TcMGO,Teqolv,Ti,OLV ADD,KD,Pglass,Dglass,Pobsvol,Dobsvol,VBvol riker,Priker,Driker,VBvol vbg,Pvbg,Dvbg,Tg,aMgO,Rmi,CR,Initial density,,Error Messages,,SIO2 1sig,TIO2 1sig,AL2O3 1sig,FE2O3 1sig,FEO 1sig,MNO 1sig,MGO 1sig,CAO 1sig,NA2O 1sig,K2O 1sig,P2O5 1sig,S 1sig,CL 1sig,H2O 1sig,CO2 1sig,CO2obsvol 1sig,CO2riker 1sig,CO2vbg 1sig,FO 1sig,TcCO2 1sig,TcMGO 1sig,Teqolv 1sig,Ti 1sig,OLV ADD 1sig,KD 1sig,Pglass 1sig,Dglass 1sig,Pobsvol 1sig,Dobsvol 1sig,VBvol riker 1sig,Priker 1sig,Driker 1sig,VBvol vbg 1sig,Pvbg 1sig,Dvbg 1sig,Tg 1sig,aMgO 1sig,Rmi 1sig,CR 1sig,Initial density 1sig,,SIO2norm100,TIO2norm100,AL2O3norm100,FE2O3norm100,FEOnorm100,MNOnorm100,MGOnorm100,CAOnorm100,NA2Onorm100,K2Onorm100,P2O5norm100,Snorm100,CLnorm100,H2Onorm100,CO2norm100,,SIO2normANHYD,TIO2normANHYD,AL2O3normANHYD,FE2O3normANHYD,FEOnormANHYD,MNOnormANHYD,MGOnormANHYD,CAOnormANHYD,NA2OnormANHYD,K2OnormANHYD,P2O5normANHYD,,SIO2normANHYD-FEOT,TIO2normANHYD-FEOT,AL2O3normANHYD-FEOT,FEOTnormANHYD-FEOT,MNOnormANHYD-FEOT,MGOnormANHYD-FEOT,CAOnormANHYD-FEOT,NA2OnormANHYD-FEOT,K2OnormANHYD-FEOT,P2O5normANHYD-FEOT
M-137B-5,48.07362801215362,1.1187773266315109,18.811947557244846,1.65849925517932,7.616577234829034,0.1114006477863247,4.589424189854918,9.329309276958785,3.1309050359665083,0.5702925544422057,0.18610272020923296,2477.4799490269743,1043.384704415621,3.4428301303075193,408.47990396826685,99.0326283973049,0,1682.10000093896,2083.1768391615983,77.43190107,714.4568319750399,962.20543390294,962.2054339029462,1067.7955375529475,7.139999999999892,0.31293133459660577,244.6875,9.46236559139785,0,0,1.5640490325825613,366.5625,13.733433358339585,2.249885628189828,414.296875,15.373843460865217,489.81969397786156,19.500000000000064,19.5,3.664391501286609,2516.6996683091556,,[],,2.441772869,0.059987982,1.008682193,,,0.005973217,0.113290174,0.500230405,0.167876726,0.030578649,0.009978685,132.8405738,55.9454872,0.18460191,21.902379,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,48.54322135053209,1.1297057795367547,18.995706628904134,1.674699825723756,7.69097756778948,0.11248883281114287,4.634254653368178,9.420439937765678,3.161488376745652,0.57586329240326,0.18792061083405276,2501.680495732856,1053.5767062848306,3.4764604212011534,412.4700218290716,,50.49917201838458,1.1752249830936383,19.76110010781729,1.742178459226947,8.000869913036391,0.11702134222320087,4.820982547234138,9.800017462188356,3.2888741399864294,0.5990665360288613,0.19549249078017183,,50.587439184811174,1.1772791510141272,19.795640403079044,9.585288847660003,0.11722588304786466,4.829409110518809,9.817146847438545,3.2946227411905165,0.6001136404371674,0.19583419080274964
M-137B-8A,52.4626689447561,0.8993840515021667,19.277838981040134,1.2947614769832643,5.999363260486892,0.1212173720839035,3.490118856942391,8.998145999339847,3.8247862485756645,0.6975483475139191,0.1696035044311506,2721.3658910809904,1066.2028170459196,3.6409971319208414,745.5526566358077,101.32974631205254,0,2572.3311483367424,2791.6521407063005,77.14672512,683.3439733970337,934.8789397799966,934.8789397799989,1034.5673957916176,5.5299999999999265,0.3070398278052183,339.921875,12.823205801450362,0,0,1.38032698112121,589.296875,21.365341335333834,1.8392025084842494,617.96875,22.34558639659915,471.35627213120426,23.000000000000053,23.0,1.625148132775484,2502.473558348804,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.662094797,0.047434394,1.016732065,,,0.006393123,0.083030823,0.474571012,0.201722964,0.036789381,0.008945055,143.5274963,56.2325784,0.192029747,39.32117562,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.774203384654086,0.8875814696431256,19.024856651345583,1.277770372577416,5.920633850213544,0.11962664123386388,3.4443181631919897,8.880063680046511,3.774593727686783,0.6883944477328175,0.16737780425191626,2685.6535125434348,1052.2110790275426,3.5932164684475953,735.7687981768181,,53.95426866976712,0.9249550152156705,19.82593956191613,1.331573669383478,6.169934997868505,0.12466378078753428,3.5893486603813436,9.253978048455712,3.933531194865165,0.7173807911211871,0.17442561023817313,,54.026318742786245,0.9261901923022805,19.852414953545512,7.377986966022459,0.12483025574364125,3.5941418461560315,9.266335732296996,3.938783999078817,0.7183387753485179,0.17465853671950468
M-137B-17,50.49781267893918,1.0913348911193985,17.15037078127893,1.5229610802854774,7.333776429490061,0.12751625175197914,3.375005254139379,7.994167076458035,3.7458578854617657,0.8188343271292389,0.2701849567970446,2396.0168099125726,1440.3560913349706,3.911238484485415,695.7957098507846,98.29227695844573,0,2360.8634603977166,2791.6438017995365,72.09366487,702.3060535737807,943.4878768538705,943.4878768538733,1044.4957431075557,6.4699999999999065,0.31743648555325005,356.71875,13.403350837709427,0,0,1.4026944915326787,576.09375,20.9152288072018,2.1296798743503667,632.96875,22.85571392848212,466.82770714044136,18.999999999999986,19.0,4.600485189384441,2501.7642286721193,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.572219492,0.058175189,0.91422539,,,0.006797439,0.074775334,0.426140671,0.199678388,0.043649151,0.014402601,127.7231513,76.78027055,0.20849424,37.0903995,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.375158091299234,1.1102956660377028,17.448340105631555,1.5494208979707815,7.46119294050997,0.12973171005682188,3.433642355814185,8.133057167693519,3.8109381544242518,0.8330606965951264,0.2748791310544862,2437.6450358612797,1465.3807358068416,3.979192064234039,707.8844151152799,,53.762359024017286,1.1618867257644252,18.25909564044712,1.6214163749722452,7.80788514367793,0.13575983085988375,3.593190171119264,8.510968251140975,3.98801741714117,0.8717697409232924,0.28765167993641616,,53.84980554663689,1.1637765787338712,18.288794754268046,9.281984831339562,0.1359806493904623,3.599034631654095,8.524811664845265,3.994504079214901,0.8731877075778931,0.28811955633902875
134D-R-2,52.76987732134659,1.2043806774047507,17.044138320266605,2.109779151212446,8.487997311740731,0.16264346244488131,4.190640584504869,7.721129345818544,3.744635788839197,0.8105823854165076,0.2321623052245526,1675.0446290938557,1171.6734844094547,3.437121162899457,333.7403122330593,102.23313365969274,0,860.2250744658064,1200.3049372745056,73.49383675,793.3435034168161,1010.9752328421756,1010.9752328421758,1062.6740314590086,3.5499999999999683,0.3172176665576202,211.7578125,8.282070517629407,0,0,0.7064272151592423,301.953125,11.502875718929733,1.1545198554832852,363.203125,13.623405851462866,488.9834005555907,24.499999999999975,24.5,7.2750378939354015,2495.7257350590494,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.663273088,0.062316639,0.881891771,,,0.00841544,0.152719206,0.399503941,0.193753619,0.041940867,0.01201246,86.66956615,60.6243146,0.177842306,17.26827308,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.617196335782545,1.1780727385446463,16.67183398388439,2.063694103552912,8.302589393371278,0.15909075328384112,4.0991021545465,7.552472539402104,3.662839682978032,0.7928763957434031,0.22709105836211574,1638.45572284778,1146.0799864647092,3.3620422654173265,326.4502419968786,,53.58546598208573,1.222995070190297,17.307565234478048,2.1423869956823944,8.619184168926006,0.16515721025796817,4.2554093335611185,7.840463819616958,3.8025112784746398,0.8231104001798308,0.23575050654704474,,53.700689634216914,1.2256248496639488,17.344781312369058,10.569683728483463,0.165512344184546,4.264559646910824,7.857322996991672,3.8106877350705823,0.8248803164188272,0.23625743569020474
134D-R-3,55.801077514752336,0.9875324918504187,16.628986729581978,1.5656163140260957,8.131206824230874,0.13629185486016823,4.313638937668036,6.528896929241718,4.215639645105107,1.1047440164246691,0.40298583711186753,1347.8250193834424,1352.2140605076493,2.977348623608621,200.38592355638542,103.08400821880666,0,1192.8160987966137,1071.9965450158143,72.65447772,735.6762245570728,962.0317817645556,962.0317817645616,1084.8358869122412,9.09999999999985,0.35577428402221273,165.78125,6.621655413853463,0,0,1.8632326852005154,331.484375,12.53313328332083,1.6012691826496641,310.0,11.792948237059266,482.8302965392129,19.000000000000014,19.0,3.854523340071933,2476.157305200721,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.868210976,0.053747769,0.905054717,,,0.007417865,0.084457596,0.355343898,0.229441794,0.060127162,0.02193304,73.3571691,73.5960485,0.162046158,10.90627038,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,54.13165289062943,0.9579880613045982,16.131490244621844,1.518777103333924,7.887942043320175,0.13221435333681866,4.184585962656675,6.3335691365274105,4.0895185567066505,1.071692918730647,0.39092953802930097,1307.5015636979715,1311.7592960078082,2.888274015586283,194.39089245641787,,55.90359515162284,0.9893467847262253,16.659537473384674,1.5684926614356496,8.146145462437369,0.13654225000498005,4.321563947182152,6.540891806659273,4.22338461049936,1.1067736500976164,0.4037262019498416,,55.991551835117285,0.9909033869764813,16.68574898376672,9.57258641901966,0.1367570806153323,4.328363338728838,6.551183007946943,4.230029530248323,1.1085150075072359,0.40436141007316545
134D-R-4,50.66866104313057,0.9128336535234524,17.61451374710389,1.910188662754437,8.526975234182073,0.16430554886780432,4.460441984751823,8.98506358271013,3.0193966913927865,1.0084215826277927,0.3059856281210162,1564.2702489346032,191.18602780067815,3.28509391673276,469.671882362302,101.08439409180828,0,1783.0321570269334,1850.2225752396673,74.44406886,750.6783150413358,980.4850773427119,980.485077342724,1073.8376332767473,6.539999999999905,0.32002143069334876,245.2734375,9.482370592648161,0,0,1.3278890527097544,448.515625,16.544136034008503,1.4427406845555844,458.90625,16.90422605651413,491.22008661286213,22.499999999999986,22.5,4.113677286227092,2531.90390507956,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.574544994,0.048601142,0.937832951,,,0.008747965,0.121569258,0.47838327,0.160758892,0.05369044,0.016291304,83.28496625,50.17913745,0.174905159,25.00629728,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.12510734061637,0.9030411288753296,17.42555208977737,1.8896969012046894,8.435501158010192,0.16254294279943593,4.41259209675897,8.88867531277834,2.9870057772226124,0.9976036278279612,0.30270313322856707,1547.4893656817885,189.13505840183055,3.2498527059964633,464.63342495353936,,51.926961744115125,0.9355028775065594,18.05195090331009,1.95762610601568,8.738733324756364,0.16838589721448793,4.571212176041002,9.208197795688267,3.0943801011595435,1.0334646281353181,0.31358444605757335,,52.02897082468861,0.9373406470429045,18.087413461725863,10.520924898106278,0.16871668665372058,4.580192195967492,9.226287045652587,3.1004589253091184,1.0354948408221456,0.31420047403128976
134D-R-6,55.13915887189448,1.1918422025348392,16.826102206680012,1.8133655563440219,7.740897997423008,0.17369810543255484,3.7205417621150896,7.32909410437167,4.134374666808381,0.9221354855605821,0.36723202127640264,1319.3955880518192,1204.2512012351851,3.215575696420627,329.93370773926745,102.85937672656429,0,937.5179841706497,1164.6550639618874,73.36578315,777.5702965952734,993.9231650577218,993.9231650577426,1049.9970491158676,4.369999999999951,0.31089502631421945,198.8671875,7.831957989497375,0,0,0.7826231596250975,303.515625,11.56289072268067,1.0545607062139286,344.53125,12.983245811452862,492.08270760947244,19.000000000000796,19.0,8.020436208878845,2480.1902806697776,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.792968327,0.062130936,0.877147553,,,0.009054912,0.120178191,0.382066915,0.21552565,0.048071079,0.019143867,68.78031505,62.7778187,0.167628505,17.19949996,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,53.60635133778166,1.158710309613451,16.358355205096757,1.7629560027031594,7.525709608372395,0.16886949052229272,3.617114822701651,7.125353407356269,4.0194436310838,0.8965011405930802,0.357023377900327,1282.7178523152322,1170.7743518964735,3.126186254237896,320.76191616088147,,55.49519217279679,1.199537922277482,16.93474827296989,1.8250744495875275,7.790880940985381,0.17481967331829845,3.7445652835436314,7.376418032048289,4.161070305441726,0.9280897102444599,0.3696032367865237,,55.59681572080143,1.2017345323774775,16.96575941351529,9.450442903155617,0.1751398054733201,3.751422382239025,7.389925828717378,4.168690113777898,0.9297892406997824,0.3702800592427699
134D-R-7,53.93772785615869,0.9855266896955658,17.140661525858242,2.141552225109649,8.076974183202495,0.1795549740832086,3.821565568605332,7.320038541160792,3.843578384760595,0.8592306598315175,0.31498492120585203,1996.060137250759,1333.016608062316,3.525208624672796,190.50714441970788,102.498562543318,0,328.5457185383305,691.1671544679691,72.74217714,805.9707670551392,1021.6988904041408,1021.6988904041407,1045.5746302791274,1.460000000000001,0.31596553713172065,177.5390625,7.06176544136034,0,0,0.3007858497840111,202.1484375,7.941985496374094,1.0544950783942175,276.953125,10.612653163290823,481.53999925888434,30.499999999999968,30.5,5.927426815755231,2464.3650544862735,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.707764838,0.04998065,0.869282806,,,0.009106069,0.16717636,0.371233259,0.194925768,0.04357559,0.015974353,101.2295094,67.60348285,0.178779754,9.661504885,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.62291150021104,0.9615029374475977,16.722831131035857,2.0893485449657745,7.880085322941967,0.17517804116260166,3.728408939384159,7.141601169350246,3.7498851587662214,0.8382855705594787,0.3073066718108685,1947.4030539766673,1300.5222463475582,3.439276158807564,185.86323524214853,,54.69171021812463,0.9993031272803813,17.380266658973795,2.171488462121109,8.189880238281965,0.1820649293379614,3.874986303003133,7.422363577240634,3.8973068309545353,0.8712416359723922,0.3193880187094731,,54.81091355609541,1.0014811587945063,17.418147825832705,10.16599678719304,0.18246174902449055,3.8834320308852344,7.4385409926206085,3.9058012075518893,0.8731405510140472,0.3200841409880817
137B-R-1,48.86970134056053,1.01161531775806,18.47206037542183,2.0930725100329144,7.613079718318623,0.22115641473270087,4.915081139977863,9.49377923201292,2.9066519374714757,0.5567164220729511,0.2361656888099221,2565.4370980968038,206.6676462284412,4.382588265057255,590.4719792963444,101.10792603458921,0,669.6902156078398,1858.3639563510353,78.23610521,818.6776241773642,1049.47964975899,1049.4796497589898,1065.1036204722543,0.3900000000000002,0.3200390753666891,316.8359375,12.033008252063016,0,0,0.08165893081999424,327.265625,12.393098274568642,1.3982336507776028,516.875,18.884721180295074,481.49541189949855,47.9999999999993,48.0,5.382946584675036,2493.0368011453093,,[],,2.445360567,0.05077652,0.927177488,,,0.011050062,0.238766593,0.476526072,0.145895054,0.02794355,0.011853984,128.7682844,50.3733739,0.219977474,29.63785929,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,48.33419421919713,1.0005301833725522,18.26964620864887,2.070136924099175,7.529656691518106,0.21873301471641585,4.861222391503119,9.389747771866155,2.8748012658049227,0.5506160040138668,0.23357781933844568,2537.325409304868,204.40301204253743,4.334564496514313,584.0016727218228,,50.70045412954974,1.0495123687644399,19.164059203387097,2.1714830226856496,7.898280293414857,0.22944135840880853,5.099209511101228,9.849434419793452,3.0155406966653078,0.5775720875349423,0.24501290869447404,,50.81095804637368,1.05179982810765,19.205828131113247,9.873756326319281,0.2299414361540846,5.110323467245343,9.870901704467206,3.022113203047046,0.5788309318395259,0.24554692533294403
137B-R-2,54.187785756865644,1.2526530776407543,16.70213520915037,2.0118597551628397,7.653386932001897,0.16520204743041886,3.5886957581968306,7.225520889385067,4.256613651370878,0.9646582451045769,0.30955301864898904,1337.0598298865864,1237.7901772468085,3.533371964138853,215.1729574592309,102.13043860155638,0,320.8662588556162,754.2323991983874,72.98119079,809.2271526622716,1020.7435487543202,1020.7435487543204,1039.156398094344,1.6000000000000012,0.3094060601267295,184.4140625,7.311827956989247,0,0,0.2065507320725767,201.8359375,7.931982995748937,1.0224744118255733,290.7421875,11.102775693923482,474.9814742193063,35.999999999999986,36.0,4.480303187658057,2458.620342852895,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.72172013,0.06361656,0.848225582,,,0.008389862,0.15341474,0.366951386,0.216174073,0.048990611,0.015720792,67.9031955,62.86174075,0.179443913,10.92765714,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,53.05742979159189,1.2265227632359008,16.353729052619425,1.9698924069167572,7.49373745652872,0.1617559365185193,3.5138356471741834,7.074796689725522,4.167820788450046,0.9445354962862916,0.30309574979566545,1309.1687925701426,1211.9699026025194,3.459665906188527,210.68445451281147,,55.1147809104004,1.2740823225492575,16.987860085638847,2.0462768145901347,7.78431408643343,0.16802817319258131,3.650087887970978,7.349128502293949,4.329431910507638,0.9811607374197567,0.3148485690030337,,55.22796549422799,1.2766987981127595,17.022746623191093,9.645417579561228,0.1683732385006523,3.6575837660586688,7.364220788560675,4.338322900200536,0.9831756645935282,0.3154951469928701
137B-R-3,48.68808511671672,1.088551822434364,18.803016584336394,2.1219295291858744,7.620246360772361,0.13721133557794438,4.366527071397435,9.867476720851034,3.255665238532496,0.5756743583170616,0.1636766353922375,2961.947162637885,1027.509554514991,4.277258019884673,558.5895732656868,101.42012342244045,0,558.5895732656868,1723.4266225112294,76.42184569,807.391709178624,1038.911958720918,1038.9119587209182,1048.12812668563,-0.08,0.3151380195601481,294.765625,11.252813203300825,0,0,0,294.765625,11.252813203300825,1.4129432943160918,476.640625,17.504376094023506,475.07427178460534,61.99999999999912,62.0,2.5029860800722896,2496.1879898777274,,[],,2.434020534,0.054384465,0.9394059,,,0.006855131,0.219738793,0.492982911,0.16265428,0.028760911,0.008177347,147.980013,51.3347703,0.213693446,27.90734871,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,48.00633589639655,1.0733095027899646,18.539729542644192,2.092217459002196,7.513544751895153,0.13529004989120796,4.305385286517297,9.729308531552954,3.2100781666098226,0.5676135454097531,0.16138477243858496,2920.47284373795,1013.1219720914298,4.217366214462994,550.7679880638875,,50.35583993225977,1.1258389233643153,19.447092468201788,2.194613804652023,7.881269207190264,0.14191135335659885,4.516097475184415,10.205475879762462,3.3671843374320014,0.5953934267701829,0.16928319182617632,,50.466764416560515,1.128318935655797,19.489930770692347,9.87779702387089,0.1422239574896781,4.526045592109098,10.22795663175725,3.3746016138924406,0.5967049669790124,0.16965609099297332
137B-R-4,56.92304748085275,0.9828922517781439,16.462511164055652,1.5865126014323945,7.667603434964821,0.12323778954477223,4.125168298369025,6.729148515724037,3.7444151380246926,1.059867427013436,0.3953779465370015,1032.2503756465735,1360.2244589190977,3.0268216493710822,238.66065382881135,103.08971724650723,0,1184.6086860281464,1062.5562042047911,72.90345821,750.7762281892719,971.131777588079,971.1317775880877,1073.311787716569,7.299999999999889,0.3563859065216281,173.5546875,6.921730432608152,0,0,1.5344548830026896,333.984375,12.623155788947237,1.3030657202550942,312.265625,11.872968242060516,488.55871662897584,22.000000000000025,22.0,3.6465415567040393,2467.9888739211447,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.911987589,0.052633551,0.881561959,,,0.006599342,0.096927512,0.355034365,0.200512176,0.056755546,0.021172357,55.27666185,72.83956415,0.162085285,12.78019807,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,55.2169983595346,0.9534338419299963,15.96911079374739,1.538962996317799,7.437796552133435,0.1195442114271078,4.00153226582721,6.527468204838854,3.6321907150749864,1.0281019827410043,0.38352801530299785,1001.3126461277078,1319.4569693760443,2.936104327586206,231.50771988066285,,57.037246287076705,0.9848641265594017,16.495538192747606,1.5896954571149504,7.682986152468943,0.12348502873997563,4.133444195672399,6.742648508458225,3.7519271697533725,1.0619937291050676,0.3961711523033826,,57.12820165526112,0.9864346560830741,16.521843069777784,9.12800182250141,0.12368194614019123,4.14003565937657,6.753400782060955,3.7579102411556704,1.0636872545981133,0.3968029130451344
137B-R-5,56.69409745434939,1.0158522990387178,16.405334782462866,1.7165135991677556,7.353749909120581,0.1371256037830663,4.015938113791296,6.748125506143574,3.914462943788474,1.1081632020373522,0.3592477147287591,917.2962661055273,1331.0581975788177,3.2197338343565827,271.27545368185037,102.94030795450503,0,904.1609730095878,999.3721348361097,73.2981319,787.9073000247548,1000.3985082004571,1000.3985082004572,1066.2146420911965,4.579999999999947,0.35450704585239656,185.2734375,7.341835458864717,0,0,0.9550381792266477,295.625,11.282820705176293,1.0669371627651905,313.203125,11.902975743935984,489.04760501188025,22.500000000000032,22.5,6.84725475786764,2456.941736963589,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.874851536,0.053058015,0.856851433,,,0.007162077,0.128425227,0.352454923,0.20445259,0.057879418,0.018763526,47.91042856,69.52123435,0.168166855,14.16873013,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,55.07473076475119,0.9868362735884554,15.936745390069442,1.6674844220656277,7.143703040378126,0.13320885327414175,3.901229939555028,6.55537722805914,3.802653228430684,1.0765104787981694,0.34898643871119017,891.0953195427887,1293.03887274855,3.127767828108266,263.526949814199,,56.99697302615248,1.0212792633922219,16.49297662484091,1.7256836902565913,7.393035677985942,0.1378581667396965,4.037392367534726,6.784175861701628,3.9353750890670294,1.1140833168030642,0.36116691552572106,,57.09565278675439,1.023047420328784,16.521531176048487,8.96137517012482,0.13809684276350306,4.04438236877745,6.795921412638286,3.9421884661825066,1.1160121468646582,0.361792209517124
fuego 11.1,49.72505718750318,0.7409911293507111,17.56284182214957,2.207849511775273,8.212715798941453,0.21962620923345508,4.156228395707041,8.975325129860842,2.9603370571608107,0.5573097498271965,0.33889388876114,2471.58784200541,1216.9284832269248,4.26582884072933,508.4755260375346,100.34270390612701,2068.767073556005,707.5735842003106,2007.755249846864,73.33,735.5569056451477,973.6179652026482,1027.8966216504411,1054.2604376829486,1.0800000000000007,0.3280863124985095,302.421875,11.522880720180044,555.859375,20.21505376344086,0.21883165074877048,334.0625,12.623155788947237,1.9124051477741895,547.1875,19.92498124531133,462.8852812023322,76.91098561963443,47.5,1.53,2499.5294169594754,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.492583334,0.03745,0.887633334,,,0.0111,0.190033333,0.453616667,0.149616667,0.028166667,0.017127838,124.915078,61.5040719,0.215596765,25.69856466,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.5552294803837,0.7384603967259302,17.50285884121682,2.2003089669985063,8.18466662670825,0.21887611224720496,4.142033485160308,8.944671391611564,2.9502265156520764,0.5554063505689193,0.33773645274516756,2463.1465425903207,1212.772265301312,4.251259607993138,506.7389119922716,,51.98256871992703,0.774632036260586,18.360192699115537,2.3080856103662604,8.585572094686235,0.2295972123495996,4.344920658026936,9.382803796230412,3.0947359985476854,0.5826115445063454,0.35427962998334445,,52.10301089341388,0.7764268372563283,18.4027327576154,10.687200775321129,0.23012918273819077,4.354987718977698,9.40454349302584,3.1019064162321466,0.5839614393354553,0.3551004860839194
fuego 12.3,49.092335679675244,1.0869408795397824,19.209500167736294,1.9100332564231157,6.9106940370339585,0.1381140427997412,3.858458702337697,9.626049598620845,3.255497759182363,0.6253404503805787,0.3426887728219653,2642.2311505919315,1306.2825453993187,4.71604927344099,696.0020263532389,101.23615419222703,2394.8400907736955,751.3767508873461,2450.979872021618,75.81,744.8181774903046,999.2980993035295,1016.2621599177575,1033.390456844512,0.16,0.31751480563596607,374.53125,14.01350337584396,635.78125,22.955738934733684,0.05135698397113221,383.203125,14.303575893973493,1.9635421069907468,643.125,23.20580145036259,460.0480713568023,70.80001725275628,61.0,1.53,2491.5802412971707,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.455433334,0.054433333,0.962,,,0.006916667,0.1901,0.482066667,0.163033333,0.031316667,0.017161644,132.3213173,65.4178296,0.236176858,34.85535509,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,48.492888801819554,1.0736686791518186,18.97494064349909,1.8867106041941775,6.826310315889662,0.13642758745802464,3.8113446062078395,9.508509756645752,3.215746177991737,0.6177046682286877,0.3385043372659815,2609.9679226996986,1290.3320516492079,4.658463481817142,687.5034239562988,,51.108221087788436,1.1315740840555155,19.99830254491306,1.9884652176921414,7.1944688274634006,0.14378543894907517,4.016899128692685,10.021325412146002,3.3891787164646203,0.6510188922711945,0.3567606495638581,,51.21020657533622,1.133832118716135,20.0382087790132,9.001710309483881,0.14407236007020566,4.024914774851966,10.041322777271997,3.395941758425942,0.6523179881449689,0.35747255868550676
fuego 15.1,52.55099531645117,1.0887635136241762,16.003313803799387,2.1385973660817617,7.539979359943314,0.20164772585445878,3.712043494917045,7.887747745089137,3.3857357823373158,0.7814268786935333,0.40847813177922104,1621.6440610317425,1253.3748737163196,4.021093125422038,268.4178928449094,100.03416592675188,955.880329486117,268.4178928449094,932.4602151164005,73.18,804.7760541843539,1013.4666429537298,1038.127433822424,1037.6356211175146,-0.6500000000000004,0.32163382950915276,223.28125,8.702175543885971,363.359375,13.623405851462866,0,223.28125,8.702175543885971,1.1776777365132571,359.140625,13.483370842710677,460.5220156585485,87.05150813451455,70.5,1.53,2453.094786787357,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.622833334,0.054083333,0.79495,,,0.02016667,0.19665,0.391816667,0.168183333,0.038816667,0.020290778,80.55368795,62.26025235,0.199744129,13.33341373,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.53304691412196,1.0883916545287164,15.997847990772982,2.137866944027613,7.537404135967226,0.20157885457065888,3.7107756740183335,7.88505374340282,3.3845794094154353,0.781159988144169,0.4083386191057177,1621.0902005412438,1252.9467928328402,4.019719750916309,268.32621670625343,,54.91295004695474,1.137699030752227,16.722598044088247,2.234718669494601,7.878870941537055,0.21071097569604882,3.878884839022084,8.242270109267839,3.537910914305242,0.8165488569083785,0.4268375719735185,,55.03612845382643,1.140251069096328,16.760109468698747,9.911960217206344,0.21118363364420906,3.887585789426332,8.26075882095056,3.5458470064238665,0.8183805047663223,0.42779503596086066
